file,line,type,commit,author,date,time,timezone,datetime,depth,length
resume/index.html,20,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,9
resume/index.html,21,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,0
resume/index.html,22,html,0bd64978,Ishaan Kor,2025-01-17,13:56:25,-08:00,2025-01-17T13:56:25-08:00,0,26
resume/index.html,23,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,30
resume/index.html,24,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,17
resume/index.html,25,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,8
resume/index.html,26,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,8
resume/index.html,27,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,7
resume/index.html,28,html,cb5f3fe0,Ishaan Kor,2025-01-17,13:44:35,-08:00,2025-01-17T13:44:35-08:00,0,13
resume/index.html,29,html,cb5f3fe0,Ishaan Kor,2025-01-17,13:44:35,-08:00,2025-01-17T13:44:35-08:00,0,3
resume/index.html,30,html,cb5f3fe0,Ishaan Kor,2025-01-17,13:44:35,-08:00,2025-01-17T13:44:35-08:00,0,127
resume/index.html,31,html,cb5f3fe0,Ishaan Kor,2025-01-17,13:44:35,-08:00,2025-01-17T13:44:35-08:00,0,3
resume/index.html,32,html,cb5f3fe0,Ishaan Kor,2025-01-17,13:44:35,-08:00,2025-01-17T13:44:35-08:00,0,39
resume/index.html,33,html,cb5f3fe0,Ishaan Kor,2025-01-17,13:44:35,-08:00,2025-01-17T13:44:35-08:00,0,3
resume/index.html,34,html,cb5f3fe0,Ishaan Kor,2025-01-17,13:44:35,-08:00,2025-01-17T13:44:35-08:00,0,209
resume/index.html,35,html,cb5f3fe0,Ishaan Kor,2025-01-17,13:44:35,-08:00,2025-01-17T13:44:35-08:00,0,67
resume/index.html,36,html,cb5f3fe0,Ishaan Kor,2025-01-17,13:44:35,-08:00,2025-01-17T13:44:35-08:00,0,4
resume/index.html,37,html,cb5f3fe0,Ishaan Kor,2025-01-17,13:44:35,-08:00,2025-01-17T13:44:35-08:00,0,4
resume/index.html,38,html,cb5f3fe0,Ishaan Kor,2025-01-17,13:44:35,-08:00,2025-01-17T13:44:35-08:00,0,4
resume/index.html,39,html,cb5f3fe0,Ishaan Kor,2025-01-17,13:44:35,-08:00,2025-01-17T13:44:35-08:00,0,3
resume/index.html,40,html,cb5f3fe0,Ishaan Kor,2025-01-17,13:44:35,-08:00,2025-01-17T13:44:35-08:00,0,29
resume/index.html,41,html,cb5f3fe0,Ishaan Kor,2025-01-17,13:44:35,-08:00,2025-01-17T13:44:35-08:00,0,3
resume/index.html,42,html,cb5f3fe0,Ishaan Kor,2025-01-17,13:44:35,-08:00,2025-01-17T13:44:35-08:00,0,36
resume/index.html,43,html,cb5f3fe0,Ishaan Kor,2025-01-17,13:44:35,-08:00,2025-01-17T13:44:35-08:00,0,3
resume/index.html,44,html,cb5f3fe0,Ishaan Kor,2025-01-17,13:44:35,-08:00,2025-01-17T13:44:35-08:00,0,126
resume/index.html,45,html,cb5f3fe0,Ishaan Kor,2025-01-17,13:44:35,-08:00,2025-01-17T13:44:35-08:00,0,56
resume/index.html,46,html,cb5f3fe0,Ishaan Kor,2025-01-17,13:44:35,-08:00,2025-01-17T13:44:35-08:00,0,4
resume/index.html,47,html,cb5f3fe0,Ishaan Kor,2025-01-17,13:44:35,-08:00,2025-01-17T13:44:35-08:00,0,4
resume/index.html,48,html,cb5f3fe0,Ishaan Kor,2025-01-17,13:44:35,-08:00,2025-01-17T13:44:35-08:00,0,4
resume/index.html,49,html,cb5f3fe0,Ishaan Kor,2025-01-17,13:44:35,-08:00,2025-01-17T13:44:35-08:00,0,4
resume/index.html,50,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,8
resume/index.html,51,html,49ea174c,Ishaan Kor,2025-01-11,17:39:43,-08:00,2025-01-11T17:39:43-08:00,0,9
resume/index.html,52,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,9
resume/index.html,53,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,0
resume/index.html,54,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,8
resume/index.html,55,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,30
resume/index.html,56,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,14
resume/index.html,57,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,8
resume/index.html,58,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,3
resume/index.html,59,html,49ea174c,Ishaan Kor,2025-01-11,17:39:43,-08:00,2025-01-11T17:39:43-08:00,0,445
resume/index.html,60,html,49ea174c,Ishaan Kor,2025-01-11,17:39:43,-08:00,2025-01-11T17:39:43-08:00,0,426
resume/index.html,61,html,c6478c7f,Ishaan Kor,2025-01-17,13:10:33,-08:00,2025-01-17T13:10:33-08:00,0,61
resume/index.html,62,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,4
resume/index.html,63,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,9
resume/index.html,64,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,0
resume/index.html,65,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,8
resume/index.html,66,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,30
resume/index.html,67,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,22
resume/index.html,68,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,8
resume/index.html,69,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,3
resume/index.html,70,html,49ea174c,Ishaan Kor,2025-01-11,17:39:43,-08:00,2025-01-11T17:39:43-08:00,0,46
resume/index.html,71,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,39
resume/index.html,72,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,4
resume/index.html,73,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,9
resume/index.html,74,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,0
resume/index.html,75,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,8
resume/index.html,76,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,30
resume/index.html,77,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,27
resume/index.html,78,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,8
resume/index.html,79,html,d659fbe1,Ishaan Kor,2025-01-11,17:24:45,-08:00,2025-01-11T17:24:45-08:00,0,229
resume/index.html,80,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,9
resume/index.html,81,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,0
resume/index.html,82,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,6
resume/index.html,83,html,2c11511f,Ishaan Kor,2025-01-11,17:23:06,-08:00,2025-01-11T17:23:06-08:00,0,6
projects/projects.js,1,js,efac3d34,Ishaan Kor,2025-01-31,18:32:19,-08:00,2025-01-31T18:32:19-08:00,0,56
projects/projects.js,2,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,64
projects/projects.js,3,js,efac3d34,Ishaan Kor,2025-01-31,18:32:19,-08:00,2025-01-31T18:32:19-08:00,0,0
projects/projects.js,4,js,efac3d34,Ishaan Kor,2025-01-31,18:32:19,-08:00,2025-01-31T18:32:19-08:00,0,56
projects/projects.js,5,js,641190ef,Ishaan Kor,2025-01-31,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,63
projects/projects.js,6,js,efac3d34,Ishaan Kor,2025-01-31,18:32:19,-08:00,2025-01-31T18:32:19-08:00,0,61
projects/projects.js,7,js,641190ef,Ishaan Kor,2025-01-31,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,57
projects/projects.js,8,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,49
projects/projects.js,9,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,22
projects/projects.js,10,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,14
projects/projects.js,11,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,39
projects/projects.js,12,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,30
projects/projects.js,13,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,13
projects/projects.js,14,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,15
projects/projects.js,15,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,12
projects/projects.js,16,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,1
projects/projects.js,17,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,0
projects/projects.js,18,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,52
projects/projects.js,19,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,12
projects/projects.js,20,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,10
projects/projects.js,21,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,3
projects/projects.js,22,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,0
projects/projects.js,23,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,61
projects/projects.js,24,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,52
projects/projects.js,25,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,43
projects/projects.js,26,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,0
projects/projects.js,27,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,41
projects/projects.js,28,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,33
projects/projects.js,29,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,0
projects/projects.js,30,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,27
projects/projects.js,31,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,30
projects/projects.js,32,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,0
projects/projects.js,33,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,48
projects/projects.js,34,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,0
projects/projects.js,35,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,20
projects/projects.js,36,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,16
projects/projects.js,37,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,7
projects/projects.js,38,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,14
projects/projects.js,39,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,26
projects/projects.js,40,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,33
projects/projects.js,41,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,33
projects/projects.js,42,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,66
projects/projects.js,43,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,20
projects/projects.js,44,js,173d1bbe,Ishaan Kor,2025-02-08,18:05:36,-08:00,2025-02-08T18:05:36-08:00,0,103
projects/projects.js,45,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,21
projects/projects.js,46,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,93
projects/projects.js,47,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,30
projects/projects.js,48,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,53
projects/projects.js,49,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,85
projects/projects.js,50,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,57
projects/projects.js,51,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,2
projects/projects.js,52,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,0
projects/projects.js,53,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,0
projects/projects.js,54,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,21
projects/projects.js,55,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,13
projects/projects.js,56,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,7
projects/projects.js,57,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,12
projects/projects.js,58,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,47
projects/projects.js,59,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,74
projects/projects.js,60,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,29
projects/projects.js,61,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,21
projects/projects.js,62,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,72
projects/projects.js,63,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,26
projects/projects.js,64,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,67
projects/projects.js,65,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,57
projects/projects.js,66,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,2
projects/projects.js,67,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,0
projects/projects.js,68,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,0
projects/projects.js,69,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,23
projects/projects.js,70,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,24
projects/projects.js,71,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,0
projects/projects.js,72,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,54
projects/projects.js,73,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,49
projects/projects.js,74,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,40
projects/projects.js,75,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,50
projects/projects.js,76,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,60
projects/projects.js,77,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,29
projects/projects.js,78,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,2
projects/projects.js,79,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,57
projects/projects.js,80,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,32
projects/projects.js,81,js,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,2
projects/index.html,1,html,74746bc0,Ishaan Kor,2025-01-11,16:35:16,-08:00,2025-01-11T16:35:16-08:00,0,14
projects/index.html,2,html,74746bc0,Ishaan Kor,2025-01-11,16:35:16,-08:00,2025-01-11T16:35:16-08:00,0,15
projects/index.html,3,html,74746bc0,Ishaan Kor,2025-01-11,16:35:16,-08:00,2025-01-11T16:35:16-08:00,0,5
projects/index.html,4,html,74746bc0,Ishaan Kor,2025-01-11,16:35:16,-08:00,2025-01-11T16:35:16-08:00,0,21
projects/index.html,5,html,74746bc0,Ishaan Kor,2025-01-11,16:35:16,-08:00,2025-01-11T16:35:16-08:00,0,69
projects/index.html,6,html,74746bc0,Ishaan Kor,2025-01-11,16:35:16,-08:00,2025-01-11T16:35:16-08:00,0,34
projects/index.html,7,html,3ec2cf6c,Ishaan Kor,2025-01-11,17:05:37,-08:00,2025-01-11T17:05:37-08:00,0,42
projects/index.html,8,html,641190ef,Ishaan Kor,2025-01-31,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,49
projects/index.html,9,html,641190ef,Ishaan Kor,2025-01-31,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,48
projects/index.html,10,html,74746bc0,Ishaan Kor,2025-01-11,16:35:16,-08:00,2025-01-11T16:35:16-08:00,0,6
projects/index.html,11,html,74746bc0,Ishaan Kor,2025-01-11,16:35:16,-08:00,2025-01-11T16:35:16-08:00,0,5
projects/index.html,12,html,641190ef,Ishaan Kor,2025-01-31,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,39
projects/index.html,13,html,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,22
projects/index.html,14,html,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,59
projects/index.html,15,html,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,23
projects/index.html,16,html,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,5
projects/index.html,17,html,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,5
projects/index.html,18,html,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,16
projects/index.html,19,html,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,12
projects/index.html,20,html,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,27
projects/index.html,21,html,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,32
projects/index.html,22,html,ad82f1bd,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,1
projects/index.html,23,html,c6478c7f,Ishaan Kor,2025-01-17,13:10:33,-08:00,2025-01-17T13:10:33-08:00,0,21
projects/index.html,24,html,c6478c7f,Ishaan Kor,2025-01-17,13:10:33,-08:00,2025-01-17T13:10:33-08:00,0,5
projects/index.html,25,html,74746bc0,Ishaan Kor,2025-01-11,16:35:16,-08:00,2025-01-11T16:35:16-08:00,0,6
projects/index.html,26,html,74746bc0,Ishaan Kor,2025-01-11,16:35:16,-08:00,2025-01-11T16:35:16-08:00,0,6
meta/index.html,1,html,e92b6364,Ishaan Kor,2025-02-14,17:10:11,-08:00,2025-02-14T17:10:11-08:00,0,14
meta/index.html,2,html,e92b6364,Ishaan Kor,2025-02-14,17:10:11,-08:00,2025-02-14T17:10:11-08:00,0,15
meta/index.html,3,html,e92b6364,Ishaan Kor,2025-02-14,17:10:11,-08:00,2025-02-14T17:10:11-08:00,0,5
meta/index.html,4,html,e92b6364,Ishaan Kor,2025-02-14,17:10:11,-08:00,2025-02-14T17:10:11-08:00,0,21
meta/index.html,5,html,e92b6364,Ishaan Kor,2025-02-14,17:10:11,-08:00,2025-02-14T17:10:11-08:00,0,69
meta/index.html,6,html,e92b6364,Ishaan Kor,2025-02-14,17:10:11,-08:00,2025-02-14T17:10:11-08:00,0,30
meta/index.html,7,html,e92b6364,Ishaan Kor,2025-02-14,17:10:11,-08:00,2025-02-14T17:10:11-08:00,0,42
meta/index.html,8,html,e92b6364,Ishaan Kor,2025-02-14,17:10:11,-08:00,2025-02-14T17:10:11-08:00,0,49
meta/index.html,9,html,e92b6364,Ishaan Kor,2025-02-14,17:10:11,-08:00,2025-02-14T17:10:11-08:00,0,6
meta/index.html,10,html,e92b6364,Ishaan Kor,2025-02-14,17:10:11,-08:00,2025-02-14T17:10:11-08:00,0,5
meta/index.html,11,html,e92b6364,Ishaan Kor,2025-02-14,17:10:11,-08:00,2025-02-14T17:10:11-08:00,0,33
meta/index.html,12,html,e92b6364,Ishaan Kor,2025-02-14,17:10:11,-08:00,2025-02-14T17:10:11-08:00,0,17
meta/index.html,13,html,e92b6364,Ishaan Kor,2025-02-14,17:10:11,-08:00,2025-02-14T17:10:11-08:00,0,55
meta/index.html,14,html,e92b6364,Ishaan Kor,2025-02-14,17:10:11,-08:00,2025-02-14T17:10:11-08:00,0,5
meta/index.html,15,html,e92b6364,Ishaan Kor,2025-02-14,17:10:11,-08:00,2025-02-14T17:10:11-08:00,0,6
meta/index.html,16,html,e92b6364,Ishaan Kor,2025-02-14,17:10:11,-08:00,2025-02-14T17:10:11-08:00,0,6
contact/index.html,1,html,74746bc0,Ishaan Kor,2025-01-11,16:35:16,-08:00,2025-01-11T16:35:16-08:00,0,14
contact/index.html,2,html,74746bc0,Ishaan Kor,2025-01-11,16:35:16,-08:00,2025-01-11T16:35:16-08:00,0,15
contact/index.html,3,html,74746bc0,Ishaan Kor,2025-01-11,16:35:16,-08:00,2025-01-11T16:35:16-08:00,0,5
contact/index.html,4,html,74746bc0,Ishaan Kor,2025-01-11,16:35:16,-08:00,2025-01-11T16:35:16-08:00,0,21
contact/index.html,5,html,74746bc0,Ishaan Kor,2025-01-11,16:35:16,-08:00,2025-01-11T16:35:16-08:00,0,69
contact/index.html,6,html,74746bc0,Ishaan Kor,2025-01-11,16:35:16,-08:00,2025-01-11T16:35:16-08:00,0,33
contact/index.html,7,html,3ec2cf6c,Ishaan Kor,2025-01-11,17:05:37,-08:00,2025-01-11T17:05:37-08:00,0,42
contact/index.html,8,html,0c833c89,Ishaan Kor,2025-01-24,17:06:39,-08:00,2025-01-24T17:06:39-08:00,0,49
contact/index.html,9,html,74746bc0,Ishaan Kor,2025-01-11,16:35:16,-08:00,2025-01-11T16:35:16-08:00,0,6
contact/index.html,10,html,74746bc0,Ishaan Kor,2025-01-11,16:35:16,-08:00,2025-01-11T16:35:16-08:00,0,5
contact/index.html,11,html,cb5f3fe0,Ishaan Kor,2025-01-17,13:44:35,-08:00,2025-01-17T13:44:35-08:00,0,18
contact/index.html,12,html,0c833c89,Ishaan Kor,2025-01-24,17:06:39,-08:00,2025-01-24T17:06:39-08:00,0,75
contact/index.html,13,html,3ec2cf6c,Ishaan Kor,2025-01-11,17:05:37,-08:00,2025-01-11T17:05:37-08:00,0,12
contact/index.html,14,html,3ec2cf6c,Ishaan Kor,2025-01-11,17:05:37,-08:00,2025-01-11T17:05:37-08:00,0,32
contact/index.html,15,html,3ec2cf6c,Ishaan Kor,2025-01-11,17:05:37,-08:00,2025-01-11T17:05:37-08:00,0,7
contact/index.html,16,html,3ec2cf6c,Ishaan Kor,2025-01-11,17:05:37,-08:00,2025-01-11T17:05:37-08:00,0,14
contact/index.html,17,html,3ec2cf6c,Ishaan Kor,2025-01-11,17:05:37,-08:00,2025-01-11T17:05:37-08:00,0,36
contact/index.html,18,html,3ec2cf6c,Ishaan Kor,2025-01-11,17:05:37,-08:00,2025-01-11T17:05:37-08:00,0,7
contact/index.html,19,html,cb5f3fe0,Ishaan Kor,2025-01-17,13:44:35,-08:00,2025-01-17T13:44:35-08:00,0,14
contact/index.html,20,html,3ec2cf6c,Ishaan Kor,2025-01-11,17:05:37,-08:00,2025-01-11T17:05:37-08:00,0,44
contact/index.html,21,html,3ec2cf6c,Ishaan Kor,2025-01-11,17:05:37,-08:00,2025-01-11T17:05:37-08:00,0,7
contact/index.html,22,html,0c833c89,Ishaan Kor,2025-01-24,17:06:39,-08:00,2025-01-24T17:06:39-08:00,0,36
